Kód ORP,Název ORP,Kód okresu,Název okresu,Kód kraje,Název kraje,Lidé v exekuci (2021) [%],Lidé v exekuci (2021) / Průměr ČR [%],Lidé v exekuci (2021) / Průměr kraje [%],Lidé v exekuci (2021) / Průměr okresu [%],Lidé v exekuci (2021) / Průměr sociálně podobných ORP [%],Podíl lidí bez středního vzdělání (2021) [%],Podíl lidí bez středního vzdělání (2021) / Průměr ČR [%],Podíl lidí bez středního vzdělání (2021) / Průměr kraje [%],Podíl lidí bez středního vzdělání (2021) / Průměr okresu [%],Podíl lidí bez středního vzdělání (2021) / Průměr sociálně podobných ORP [%],Domácnosti čerpající přídavek na živobytí (2020) [%],Domácnosti čerpající přídavek na živobytí (2020) / Průměr ČR [%],Domácnosti čerpající přídavek na živobytí (2020) / Průměr kraje [%],Domácnosti čerpající přídavek na živobytí (2020) / Průměr okresu [%],Domácnosti čerpající přídavek na živobytí (2020) / Průměr sociálně podobných ORP [%],Propadání (průměr 2015–2021) [%],Propadání (průměr 2015–2021) / Průměr ČR [%],Propadání (průměr 2015–2021) / Průměr kraje [%],Propadání (průměr 2015–2021) / Průměr okresu [%],Propadání (průměr 2015–2021) / Průměr sociálně podobných ORP [%],Názvy sociálně podobných ORP,Kódy sociálně podobných ORP
5103,Jablonec nad Nisou,40533,Jablonec nad Nisou,3077,Liberecký kraj,8.2,6.3,7.9,8.0,7.9,14.3,13.2,14.5,14.8,15.8,5.2,3.9,4.3,6.7,5.4,1.7,1.4,2.1,2.0,2.1,"Bohumín, Český Krumlov, Jaroměř, Jeseník, Kaplice, Karlovy Vary, Kladno, Liberec, Litoměřice, Lovosice, Mariánské Lázně, Mělník, Neratovice, Odry, Přerov, Slaný, Stříbro, Šternberk, Tachov, Vítkov","8102, 3103, 5206, 7102, 3106, 4103, 2109, 5105, 4205, 4208, 4105, 2114, 2117, 8116, 7109, 2124, 3213, 7110, 3215, 8122"
5108,Tanvald,40533,Jablonec nad Nisou,3077,Liberecký kraj,9.3,6.3,7.9,8.0,10.0,17.5,13.2,14.5,14.8,17.0,12.9,3.9,4.3,6.7,7.6,3.2,1.4,2.1,2.0,2.6,"Bohumín, Broumov, Česká Lípa, Český Krumlov, Děčín, Havířov, Cheb, Jeseník, Karlovy Vary, Karviná, Krnov, Louny, Mariánské Lázně, Nový Bor, Ostrava, Ostrov, Podbořany, Rýmařov, Stříbro, Vítkov","8102, 5201, 5101, 3103, 4202, 8108, 4102, 7102, 4103, 8111, 8114, 4207, 4105, 5106, 8119, 4106, 4210, 8120, 3213, 8122"
5110,Železný Brod,40533,Jablonec nad Nisou,3077,Liberecký kraj,4.8,6.3,7.9,8.0,4.8,13.0,13.2,14.5,14.8,13.3,3.7,3.9,4.3,6.7,2.1,1.3,1.4,2.1,2.0,1.3,"Blovice, Bystřice pod Hostýnem, České Budějovice, Dobříš, Ivančice, Jičín, Jihlava, Klatovy, Kostelec nad Orlicí, Milevsko, Mohelnice, Náchod, Opava, Otrokovice, Pardubice, Přelouč, Rokycany, Sedlčany, Ústí nad Orlicí, Votice","3201, 7201, 3102, 2107, 6208, 5207, 6105, 3205, 5208, 3107, 7106, 5209, 8117, 7205, 5309, 5311, 3211, 2123, 5313, 2126"
5102,Frýdlant,40541,Liberec,3077,Liberecký kraj,10.3,6.3,7.9,8.3,13.0,18.4,13.2,14.5,13.8,19.0,6.8,3.9,4.3,4.5,10.5,3.7,1.4,2.1,2.1,3.4,"Aš, Bílina, Bruntál, Česká Lípa, Chomutov, Kadaň, Karviná, Kraslice, Litvínov, Most, Orlová, Ostrov, Rumburk, Sokolov, Teplice, Ústí nad Labem, Varnsdorf, Žatec","4101, 4201, 8103, 5101, 4203, 4204, 8111, 4104, 4206, 4209, 8118, 4106, 4212, 4107, 4213, 4214, 4215, 4216"
5105,Liberec,40541,Liberec,3077,Liberecký kraj,8.0,6.3,7.9,8.3,7.0,13.0,13.2,14.5,13.8,15.4,4.1,3.9,4.3,4.5,4.9,1.9,1.4,2.1,2.1,1.8,"Český Těšín, Jablonec nad Nisou, Jaroměř, Kaplice, Kladno, Králíky, Litoměřice, Lovosice, Mělník, Moravská Třebová, Neratovice, Odry, Prachatice, Přerov, Roudnice nad Labem, Slaný, Svitavy, Šternberk, Šumperk, Trutnov","8104, 5103, 5206, 3106, 2109, 5305, 4205, 4208, 2114, 5308, 2117, 8116, 3109, 7109, 4211, 2124, 5312, 7110, 7111, 5214"
5104,Jilemnice,40550,Semily,3077,Liberecký kraj,3.8,6.3,7.9,4.3,3.8,14.1,13.2,14.5,13.1,13.0,0.7,3.9,4.3,1.1,1.7,0.4,1.4,2.1,0.9,0.7,"Blansko, Boskovice, Dobruška, Frenštát pod Radhoštěm, Lanškroun, Náměšť nad Oslavou, Nová Paka, Nové Město na Moravě, Nové Město nad Metují, Pelhřimov, Rosice, Světlá nad Sázavou, Telč, Turnov, Uherské Hradiště, Valašské Meziříčí, Vlašim, Vsetín, Zlín, Židlochovice","6201, 6202, 5202, 8105, 5306, 6107, 5210, 6108, 5211, 6110, 6214, 6111, 6112, 5109, 7207, 7210, 2125, 7212, 7213, 6221"
5107,Semily,40550,Semily,3077,Liberecký kraj,5.2,6.3,7.9,4.3,5.5,14.2,13.2,14.5,13.1,14.1,2.3,3.9,4.3,1.1,2.9,1.9,1.4,2.1,0.9,1.4,"Beroun, Bučovice, Domažlice, Kopřivnice, Kravaře, Lipník nad Bečvou, Mladá Boleslav, Moravský Krumlov, Nepomuk, Nový Bydžov, Nový Jičín, Olomouc, Písek, Prostějov, Soběslav, Stod, Strakonice, Uničov, Vodňany, Vrchlabí","2102, 6205, 3202, 8112, 8113, 7104, 2115, 6212, 3207, 5212, 8115, 7107, 3108, 7108, 3110, 3212, 3111, 7112, 3117, 5215"
5109,Turnov,40550,Semily,3077,Liberecký kraj,4.0,6.3,7.9,4.3,3.8,11.6,13.2,14.5,13.1,13.1,0.5,3.9,4.3,1.1,1.5,0.4,1.4,2.1,0.9,0.8,"Brandýs nad Labem-Stará Boleslav, Dobruška, Frenštát pod Radhoštěm, Holice, Chotěboř, Jilemnice, Náměšť nad Oslavou, Nová Paka, Nové Město na Moravě, Pacov, Pelhřimov, Rožnov pod Radhoštěm, Telč, Třinec, Uherský Brod, Valašské Klobouky, Valašské Meziříčí, Vlašim, Zlín, Židlochovice","2103, 5202, 8105, 5303, 6104, 5104, 6107, 5210, 6108, 6109, 6110, 7206, 6112, 8121, 7208, 7209, 7210, 2125, 7213, 6221"
5205,Hradec Králové,40568,Hradec Králové,3085,Královéhradecký kraj,4.5,6.3,5.2,4.7,4.5,10.9,13.2,13.3,11.4,13.3,2.5,3.9,3.1,3.1,2.0,0.8,1.4,1.4,0.9,1.3,"Benešov, Blovice, Bystřice nad Pernštejnem, Bystřice pod Hostýnem, Dobříš, Chrudim, Jihlava, Klatovy, Kyjov, Litovel, Milevsko, Mohelnice, Náchod, Otrokovice, Praha, Rychnov nad Kněžnou, Sedlčany, Veselí nad Moravou, Vysoké Mýto, Zábřeh","2101, 3201, 6101, 7201, 2107, 5304, 6105, 3205, 6210, 7105, 3107, 7106, 5209, 7205, 1000, 5213, 2123, 6218, 5314, 7113"
5212,Nový Bydžov,40568,Hradec Králové,3085,Královéhradecký kraj,5.7,6.3,5.2,4.7,5.7,15.1,13.2,13.3,11.4,14.4,7.6,3.9,3.1,3.1,2.7,1.5,1.4,1.4,0.9,1.6,"Beroun, Bílovec, Bučovice, Česká Třebová, Český Brod, Domažlice, Dvůr Králové nad Labem, Jindřichův Hradec, Kralovice, Kutná Hora, Lipník nad Bečvou, Moravský Krumlov, Nepomuk, Rakovník, Semily, Soběslav, Stod, Třeboň, Vrchlabí","2102, 8101, 6205, 5301, 2106, 3202, 5203, 3105, 3206, 2112, 7104, 6212, 3207, 2121, 5107, 3110, 3212, 3114, 5215"
5204,Hořice,40576,Jičín,3085,Královéhradecký kraj,4.7,6.3,5.2,4.6,4.2,12.6,13.2,13.3,13.5,13.2,2.3,3.9,3.1,1.9,1.9,3.0,1.4,1.4,1.8,1.1,"Benešov, Boskovice, Bystřice nad Pernštejnem, Holešov, Horažďovice, Hořovice, Hustopeče, Chrudim, Konice, Kyjov, Litovel, Mnichovo Hradiště, Praha, Přeštice, Rychnov nad Kněžnou, Světlá nad Sázavou, Třebíč, Vysoké Mýto, Vyškov, Zábřeh","2101, 6202, 6101, 7202, 3203, 2108, 6207, 5304, 7103, 6210, 7105, 2116, 1000, 3210, 5213, 6111, 6113, 5314, 6219, 7113"
5207,Jičín,40576,Jičín,3085,Královéhradecký kraj,4.7,6.3,5.2,4.6,4.8,14.1,13.2,13.3,13.5,13.6,2.1,3.9,3.1,1.9,2.3,1.6,1.4,1.4,1.8,1.5,"Blatná, České Budějovice, Hlučín, Hranice, Ivančice, Kostelec nad Orlicí, Moravské Budějovice, Opava, Pardubice, Poděbrady, Pohořelice, Přelouč, Rokycany, Sedlčany, Sušice, Tábor, Trhové Sviny, Ústí nad Orlicí, Votice, Železný Brod","3101, 3102, 8109, 7101, 6208, 5208, 6106, 8117, 5309, 2119, 6213, 5311, 3211, 2123, 3214, 3112, 3113, 5313, 2126, 5110"
5210,Nová Paka,40576,Jičín,3085,Královéhradecký kraj,4.3,6.3,5.2,4.6,3.8,12.2,13.2,13.3,13.5,13.4,0.5,3.9,3.1,1.9,1.6,0.7,1.4,1.4,1.8,0.7,"Dobruška, Frenštát pod Radhoštěm, Holice, Chotěboř, Jilemnice, Lanškroun, Náměšť nad Oslavou, Nové Město na Moravě, Pacov, Pelhřimov, Rožnov pod Radhoštěm, Telč, Třinec, Turnov, Uherský Brod, Valašské Klobouky, Valašské Meziříčí, Vlašim, Zlín, Židlochovice","5202, 8105, 5303, 6104, 5104, 5306, 6107, 6108, 6109, 6110, 7206, 6112, 8121, 5109, 7208, 7209, 7210, 2125, 7213, 6221"
5201,Broumov,40584,Náchod,3085,Královéhradecký kraj,9.7,6.3,5.2,5.6,9.6,17.7,13.2,13.3,14.1,17.0,9.7,3.9,3.1,4.4,7.0,2.2,1.4,1.4,1.7,2.5,"Bohumín, Český Krumlov, Děčín, Havířov, Cheb, Jeseník, Karlovy Vary, Krnov, Louny, Mariánské Lázně, Nový Bor, Odry, Ostrava, Ostrov, Podbořany, Rýmařov, Stříbro, Tachov, Tanvald, Vítkov","8102, 3103, 4202, 8108, 4102, 7102, 4103, 8114, 4207, 4105, 5106, 8116, 8119, 4106, 4210, 8120, 3213, 3215, 5108, 8122"
5206,Jaroměř,40584,Náchod,3085,Královéhradecký kraj,6.0,6.3,5.2,5.6,7.3,15.0,13.2,13.3,14.1,15.4,6.6,3.9,3.1,4.4,4.6,2.6,1.4,1.4,1.7,1.8,"Český Těšín, Jablonec nad Nisou, Kaplice, Kladno, Králíky, Liberec, Litoměřice, Lovosice, Mělník, Neratovice, Odry, Prachatice, Přerov, Roudnice nad Labem, Slaný, Svitavy, Šternberk, Šumperk, Tachov, Trutnov","8104, 5103, 3106, 2109, 5305, 5105, 4205, 4208, 2114, 2117, 8116, 3109, 7109, 4211, 2124, 5312, 7110, 7111, 3215, 5214"
5209,Náchod,40584,Náchod,3085,Královéhradecký kraj,5.0,6.3,5.2,5.6,4.7,13.3,13.2,13.3,14.1,13.2,2.9,3.9,3.1,4.4,2.2,1.4,1.4,1.4,1.7,1.3,"Blovice, Bystřice pod Hostýnem, České Budějovice, Dobříš, Hradec Králové, Jihlava, Klatovy, Kostelec nad Orlicí, Milevsko, Mohelnice, Opava, Otrokovice, Pardubice, Přelouč, Rokycany, Sedlčany, Ústí nad Orlicí, Veselí nad Moravou, Votice, Železný Brod","3201, 7201, 3102, 2107, 5205, 6105, 3205, 5208, 3107, 7106, 8117, 7205, 5309, 5311, 3211, 2123, 5313, 6218, 2126, 5110"
5211,Nové Město nad Metují,40584,Náchod,3085,Královéhradecký kraj,3.3,6.3,5.2,5.6,4.0,12.3,13.2,13.3,14.1,13.2,1.9,3.9,3.1,4.4,1.9,1.2,1.4,1.4,1.7,0.7,"Blansko, Boskovice, Frenštát pod Radhoštěm, Holešov, Horažďovice, Hořovice, Jilemnice, Konice, Lanškroun, Mnichovo Hradiště, Nové Město na Moravě, Pelhřimov, Přeštice, Rosice, Světlá nad Sázavou, Třebíč, Uherské Hradiště, Valašské Meziříčí, Vlašim, Vsetín","6201, 6202, 8105, 7202, 3203, 2108, 5104, 7103, 5306, 2116, 6108, 6110, 3210, 6214, 6111, 6113, 7207, 7210, 2125, 7212"
5202,Dobruška,40592,Rychnov nad Kněžnou,3085,Královéhradecký kraj,4.5,6.3,5.2,4.6,3.8,13.6,13.2,13.3,13.4,13.0,2.6,3.9,3.1,2.1,1.6,0.8,1.4,1.4,1.5,0.7,"Blansko, Frenštát pod Radhoštěm, Holice, Chotěboř, Jilemnice, Lanškroun, Náměšť nad Oslavou, Nová Paka, Nové Město na Moravě, Pacov, Pelhřimov, Rosice, Telč, Třinec, Turnov, Valašské Meziříčí, Vlašim, Vsetín, Zlín, Židlochovice","6201, 8105, 5303, 6104, 5104, 5306, 6107, 5210, 6108, 6109, 6110, 6214, 6112, 8121, 5109, 7210, 2125, 7212, 7213, 6221"
5208,Kostelec nad Orlicí,40592,Rychnov nad Kněžnou,3085,Královéhradecký kraj,5.0,6.3,5.2,4.6,4.8,13.4,13.2,13.3,13.4,13.6,2.7,3.9,3.1,2.1,2.1,2.3,1.4,1.4,1.5,1.5,"Blatná, České Budějovice, Hranice, Ivančice, Jičín, Milevsko, Moravské Budějovice, Náchod, Opava, Otrokovice, Pardubice, Poděbrady, Pohořelice, Přelouč, Rokycany, Sedlčany, Trhové Sviny, Ústí nad Orlicí, Votice, Železný Brod","3101, 3102, 7101, 6208, 5207, 3107, 6106, 5209, 8117, 7205, 5309, 2119, 6213, 5311, 3211, 2123, 3113, 5313, 2126, 5110"
5213,Rychnov nad Kněžnou,40592,Rychnov nad Kněžnou,3085,Královéhradecký kraj,4.3,6.3,5.2,4.6,4.4,13.4,13.2,13.3,13.4,13.2,1.3,3.9,3.1,2.1,2.1,1.3,1.4,1.4,1.5,1.3,"Benešov, Blovice, Bystřice nad Pernštejnem, Bystřice pod Hostýnem, Hořice, Hořovice, Hradec Králové, Hustopeče, Chrudim, Klatovy, Konice, Kyjov, Litovel, Mohelnice, Praha, Třebíč, Veselí nad Moravou, Vysoké Mýto, Vyškov, Zábřeh","2101, 3201, 6101, 7201, 5204, 2108, 5205, 6207, 5304, 3205, 7103, 6210, 7105, 7106, 1000, 6113, 6218, 5314, 6219, 7113"
5203,Dvůr Králové nad Labem,40606,Trutnov,3085,Královéhradecký kraj,5.4,6.3,5.2,6.5,5.7,14.2,13.2,13.3,15.0,14.5,3.0,3.9,3.1,3.3,3.0,1.4,1.4,1.4,1.6,1.6,"Beroun, Bílovec, Bučovice, Česká Třebová, Český Brod, Domažlice, Jindřichův Hradec, Kralovice, Kutná Hora, Lipník nad Bečvou, Moravský Krumlov, Nepomuk, Nový Bydžov, Rakovník, Stod, Třeboň, Vrchlabí","2102, 8101, 6205, 5301, 2106, 3202, 3105, 3206, 2112, 7104, 6212, 3207, 5212, 2121, 3212, 3114, 5215"
5214,Trutnov,40606,Trutnov,3085,Královéhradecký kraj,7.3,6.3,5.2,6.5,6.7,15.0,13.2,13.3,15.0,14.9,4.4,3.9,3.1,3.3,4.8,1.4,1.4,1.4,1.6,1.7,"Brno, Český Těšín, Horšovský Týn, Jaroměř, Kladno, Kolín, Králíky, Liberec, Litoměřice, Lovosice, Mělník, Moravská Třebová, Neratovice, Prachatice, Přerov, Roudnice nad Labem, Slaný, Svitavy, Šumperk, Znojmo","6203, 8104, 3204, 5206, 2109, 2110, 5305, 5105, 4205, 4208, 2114, 5308, 2117, 3109, 7109, 4211, 2124, 5312, 7111, 6220"
5215,Vrchlabí,40606,Trutnov,3085,Královéhradecký kraj,5.8,6.3,5.2,6.5,5.5,15.6,13.2,13.3,15.0,14.2,1.3,3.9,3.1,3.3,2.8,2.1,1.4,1.4,1.6,1.5,"Beroun, Bučovice, Česká Třebová, Český Brod, Domažlice, Dvůr Králové nad Labem, Kralovice, Kravaře, Kutná Hora, Lipník nad Bečvou, Mladá Boleslav, Moravský Krumlov, Nepomuk, Nový Bydžov, Nový Jičín, Olomouc, Semily, Soběslav, Stod, Uničov","2102, 6205, 5301, 2106, 3202, 5203, 3206, 8113, 2112, 7104, 2115, 6212, 3207, 5212, 8115, 7107, 5107, 3110, 3212, 7112"
5302,Hlinsko,40614,Chrudim,3093,Pardubický kraj,3.0,6.3,4.9,4.2,3.4,14.1,13.2,13.2,13.6,12.7,1.6,3.9,2.8,3.4,1.1,2.0,1.4,1.6,1.6,0.9,"Brandýs nad Labem-Stará Boleslav, Černošice, Frýdlant nad Ostravicí, Havlíčkův Brod, Holice, Humpolec, Chotěboř, Kuřim, Pacov, Polička, Rožnov pod Radhoštěm, Slavkov u Brna, Třinec, Uherský Brod, Valašské Klobouky, Velké Meziříčí, Zlín, Žamberk, Žďár nad Sázavou, Židlochovice","2103, 2105, 8107, 6102, 5303, 6103, 6104, 6209, 6109, 5310, 7206, 6215, 8121, 7208, 7209, 6114, 7213, 5315, 6115, 6221"
5304,Chrudim,40614,Chrudim,3093,Pardubický kraj,4.4,6.3,4.9,4.2,4.4,13.5,13.2,13.2,13.6,13.1,3.9,3.9,2.8,3.4,1.8,1.6,1.4,1.6,1.6,1.4,"Benešov, Blovice, Bystřice nad Pernštejnem, Bystřice pod Hostýnem, Dobříš, Hořice, Hradec Králové, Hustopeče, Jihlava, Klatovy, Kyjov, Litovel, Mohelnice, Otrokovice, Praha, Rychnov nad Kněžnou, Veselí nad Moravou, Vysoké Mýto, Vyškov, Zábřeh","2101, 3201, 6101, 7201, 2107, 5204, 5205, 6207, 6105, 3205, 6210, 7105, 7106, 7205, 1000, 5213, 6218, 5314, 6219, 7113"
5303,Holice,40622,Pardubice,3093,Pardubický kraj,3.7,6.3,4.9,5.6,3.6,12.9,13.2,13.2,11.6,13.0,2.9,3.9,2.8,2.5,1.2,0.5,1.4,1.6,1.5,1.0,"Brandýs nad Labem-Stará Boleslav, Dobruška, Havlíčkův Brod, Hlinsko, Humpolec, Chotěboř, Náměšť nad Oslavou, Nová Paka, Pacov, Rožnov pod Radhoštěm, Slavkov u Brna, Telč, Třinec, Turnov, Uherský Brod, Valašské Klobouky, Vlašim, Zlín, Žamberk, Židlochovice","2103, 5202, 6102, 5302, 6103, 6104, 6107, 5210, 6109, 7206, 6215, 6112, 8121, 5109, 7208, 7209, 2125, 7213, 5315, 6221"
5309,Pardubice,40622,Pardubice,3093,Pardubický kraj,5.8,6.3,4.9,5.6,4.8,11.1,13.2,13.2,11.6,13.3,2.6,3.9,2.8,2.5,2.0,1.5,1.4,1.6,1.5,1.3,"Blatná, Bystřice pod Hostýnem, České Budějovice, Dobříš, Ivančice, Jičín, Jihlava, Kostelec nad Orlicí, Milevsko, Náchod, Opava, Otrokovice, Poděbrady, Přelouč, Rokycany, Sedlčany, Trhové Sviny, Ústí nad Orlicí, Votice, Železný Brod","3101, 7201, 3102, 2107, 6208, 5207, 6105, 5208, 3107, 5209, 8117, 7205, 2119, 5311, 3211, 2123, 3113, 5313, 2126, 5110"
5311,Přelouč,40622,Pardubice,3093,Pardubický kraj,5.8,6.3,4.9,5.6,4.8,13.4,13.2,13.2,11.6,13.5,1.5,3.9,2.8,2.5,2.4,2.4,1.4,1.6,1.5,1.5,"Blatná, České Budějovice, Hranice, Ivančice, Jičín, Kostelec nad Orlicí, Moravské Budějovice, Náchod, Opava, Pardubice, Poděbrady, Pohořelice, Rokycany, Sedlčany, Sušice, Tábor, Trhové Sviny, Ústí nad Orlicí, Votice, Železný Brod","3101, 3102, 7101, 6208, 5207, 5208, 6106, 5209, 8117, 5309, 2119, 6213, 3211, 2123, 3214, 3112, 3113, 5313, 2126, 5110"
5307,Litomyšl,40631,Svitavy,3093,Pardubický kraj,3.6,6.3,4.9,4.9,4.1,13.1,13.2,13.2,14.5,12.8,1.9,3.9,2.8,2.6,1.4,1.1,1.4,1.6,1.3,0.9,"Čáslav, Černošice, Frýdlant nad Ostravicí, Hodonín, Humpolec, Jablunkov, Kuřim, Luhačovice, Mikulov, Plzeň, Polička, Příbram, Říčany, Šlapanice, Tišnov, Týn nad Vltavou, Velké Meziříčí, Vizovice, Žamberk, Žďár nad Sázavou","2104, 2105, 8107, 6206, 6103, 8110, 6209, 7204, 6211, 3209, 5310, 2120, 2122, 6216, 6217, 3115, 6114, 7211, 5315, 6115"
5308,Moravská Třebová,40631,Svitavy,3093,Pardubický kraj,5.7,6.3,4.9,4.9,6.4,15.8,13.2,13.2,14.5,14.8,4.2,3.9,2.8,2.6,3.9,1.8,1.4,1.6,1.3,1.5,"Brno, Čáslav, Český Těšín, Hodonín, Horšovský Týn, Kladno, Kolín, Králíky, Liberec, Lysá nad Labem, Mikulov, Neratovice, Prachatice, Příbram, Roudnice nad Labem, Svitavy, Šumperk, Trutnov, Vimperk, Znojmo","6203, 2104, 8104, 6206, 3204, 2109, 2110, 5305, 5105, 2113, 6211, 2117, 3109, 2120, 4211, 5312, 7111, 5214, 3116, 6220"
5310,Polička,40631,Svitavy,3093,Pardubický kraj,3.2,6.3,4.9,4.9,3.6,13.9,13.2,13.2,14.5,12.3,1.2,3.9,2.8,2.6,1.0,0.9,1.4,1.6,1.3,0.9,"Brandýs nad Labem-Stará Boleslav, Černošice, Frýdlant nad Ostravicí, Havlíčkův Brod, Hlinsko, Humpolec, Jablunkov, Kuřim, Litomyšl, Luhačovice, Plzeň, Říčany, Slavkov u Brna, Šlapanice, Tišnov, Týn nad Vltavou, Velké Meziříčí, Vizovice, Žamberk, Žďár nad Sázavou","2103, 2105, 8107, 6102, 5302, 6103, 8110, 6209, 5307, 7204, 3209, 2122, 6215, 6216, 6217, 3115, 6114, 7211, 5315, 6115"
5312,Svitavy,40631,Svitavy,3093,Pardubický kraj,6.6,6.3,4.9,4.9,6.5,15.1,13.2,13.2,14.5,14.7,2.9,3.9,2.8,2.6,4.5,1.3,1.4,1.6,1.3,1.6,"Brno, Čáslav, Český Těšín, Horšovský Týn, Jaroměř, Kladno, Kolín, Králíky, Liberec, Lovosice, Lysá nad Labem, Mělník, Moravská Třebová, Neratovice, Prachatice, Roudnice nad Labem, Šumperk, Trutnov, Vimperk, Znojmo","6203, 2104, 8104, 3204, 5206, 2109, 2110, 5305, 5105, 4208, 2113, 2114, 5308, 2117, 3109, 4211, 7111, 5214, 3116, 6220"
5301,Česká Třebová,40649,Ústí nad Orlicí,3093,Pardubický kraj,6.2,6.3,4.9,4.6,5.6,14.8,13.2,13.2,14.0,14.3,6.1,3.9,2.8,2.9,3.0,3.0,1.4,1.6,1.9,1.6,"Beroun, Bílovec, Český Brod, Dvůr Králové nad Labem, Jindřichův Hradec, Kralovice, Kutná Hora, Lipník nad Bečvou, Moravský Krumlov, Nový Bydžov, Rakovník, Stod, Třeboň, Vrchlabí","2102, 8101, 2106, 5203, 3105, 3206, 2112, 7104, 6212, 5212, 2121, 3212, 3114, 5215"
5305,Králíky,40649,Ústí nad Orlicí,3093,Pardubický kraj,6.9,6.3,4.9,4.6,6.4,21.8,13.2,13.2,14.0,14.4,3.5,3.9,2.8,2.9,4.1,2.6,1.4,1.6,1.9,1.5,"Brno, Čáslav, Český Těšín, Horšovský Týn, Jaroměř, Kladno, Kolín, Liberec, Lysá nad Labem, Mikulov, Moravská Třebová, Neratovice, Prachatice, Příbram, Roudnice nad Labem, Svitavy, Šumperk, Trutnov, Vimperk, Znojmo","6203, 2104, 8104, 3204, 5206, 2109, 2110, 5105, 2113, 6211, 5308, 2117, 3109, 2120, 4211, 5312, 7111, 5214, 3116, 6220"
5306,Lanškroun,40649,Ústí nad Orlicí,3093,Pardubický kraj,4.2,6.3,4.9,4.6,3.9,16.0,13.2,13.2,14.0,13.0,2.6,3.9,2.8,2.9,1.7,1.0,1.4,1.6,1.9,0.7,"Blansko, Boskovice, Dobruška, Frenštát pod Radhoštěm, Horažďovice, Jilemnice, Mnichovo Hradiště, Náměšť nad Oslavou, Nová Paka, Nové Město na Moravě, Nové Město nad Metují, Pelhřimov, Přeštice, Rosice, Světlá nad Sázavou, Telč, Uherské Hradiště, Valašské Meziříčí, Vlašim, Vsetín","6201, 6202, 5202, 8105, 3203, 5104, 2116, 6107, 5210, 6108, 5211, 6110, 3210, 6214, 6111, 6112, 7207, 7210, 2125, 7212"
5313,Ústí nad Orlicí,40649,Ústí nad Orlicí,3093,Pardubický kraj,4.5,6.3,4.9,4.6,4.8,13.1,13.2,13.2,14.0,13.4,1.7,3.9,2.8,2.9,2.1,0.8,1.4,1.6,1.9,1.4,"Bystřice pod Hostýnem, České Budějovice, Dobříš, Ivančice, Jičín, Jihlava, Klatovy, Kostelec nad Orlicí, Milevsko, Mohelnice, Náchod, Opava, Otrokovice, Pardubice, Přelouč, Rokycany, Sedlčany, Trhové Sviny, Votice, Železný Brod","7201, 3102, 2107, 6208, 5207, 6105, 3205, 5208, 3107, 7106, 5209, 8117, 7205, 5309, 5311, 3211, 2123, 3113, 2126, 5110"
5314,Vysoké Mýto,40649,Ústí nad Orlicí,3093,Pardubický kraj,4.5,6.3,4.9,4.6,4.3,11.6,13.2,13.2,14.0,13.3,3.5,3.9,2.8,2.9,2.0,3.1,1.4,1.6,1.9,1.1,"Benešov, Blovice, Bystřice nad Pernštejnem, Holešov, Horažďovice, Hořice, Hořovice, Hradec Králové, Hustopeče, Chrudim, Konice, Kyjov, Litovel, Praha, Přeštice, Rychnov nad Kněžnou, Třebíč, Veselí nad Moravou, Vyškov, Zábřeh","2101, 3201, 6101, 7202, 3203, 5204, 2108, 5205, 6207, 5304, 7103, 6210, 7105, 1000, 3210, 5213, 6113, 6218, 6219, 7113"
5315,Žamberk,40649,Ústí nad Orlicí,3093,Pardubický kraj,3.4,6.3,4.9,4.6,3.2,13.4,13.2,13.2,14.0,12.7,1.3,3.9,2.8,2.9,1.0,1.4,1.4,1.6,1.9,0.9,"Brandýs nad Labem-Stará Boleslav, Černošice, Frýdlant nad Ostravicí, Havlíčkův Brod, Hlinsko, Holice, Humpolec, Chotěboř, Kuřim, Litomyšl, Pacov, Polička, Rožnov pod Radhoštěm, Slavkov u Brna, Tišnov, Uherský Brod, Valašské Klobouky, Velké Meziříčí, Vizovice, Žďár nad Sázavou","2103, 2105, 8107, 6102, 5302, 5303, 6103, 6104, 6209, 5307, 6109, 5310, 7206, 6215, 6217, 7208, 7209, 6114, 7211, 6115"
6102,Havlíčkův Brod,40657,Havlíčkův Brod,3107,Kraj Vysočina,3.9,6.3,3.9,3.7,3.3,11.7,13.2,12.9,12.4,12.8,1.1,3.9,1.6,1.3,1.1,0.4,1.4,0.9,0.8,0.9,"Brandýs nad Labem-Stará Boleslav, Černošice, Frýdlant nad Ostravicí, Hlinsko, Holice, Humpolec, Chotěboř, Kuřim, Pacov, Polička, Rožnov pod Radhoštěm, Slavkov u Brna, Tišnov, Třinec, Uherský Brod, Valašské Klobouky, Velké Meziříčí, Žamberk, Žďár nad Sázavou, Židlochovice","2103, 2105, 8107, 5302, 5303, 6103, 6104, 6209, 6109, 5310, 7206, 6215, 6217, 8121, 7208, 7209, 6114, 5315, 6115, 6221"
